고유값,과정명,훈련과정 ID,회차,훈련기관,총 훈련일수,총 훈련시간,과정시작일,과정종료일,NCS명,NCS코드,훈련비,정원,수강신청 인원,수료인원,수료율,만족도,지역,주소,과정페이지 링크,선도기업,파트너기관,매출 최소,실 매출 대비,매출 최대,2021년,2022년,2023년,2024년,2025년,2026년
AIG2022000036679911,클라우드기반 스마트 융합보안 양성과정,AIG20220000366799,11,인포섹 아카데미,115,920,2024-02-27,2024-08-14,정보보호진단·분석,20010602," 16,698,000 ",55,46,42,91%,88.1,경기 성남시 분당구,경기도 성남시 분당구 판교로227번길 23 (삼평동 판교R&D센터),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366799&tracseTme=11&trainstCstmrId=500020056274&crseTracseSe=C0061,SK쉴더스,인포섹 아카데미,"701,316,000","614,486,400","768,108,000",0,0,0,"614,486,400",0,0
AIG202200004092656,데이터처리 기반 자바 풀스택 개발자 과정,AIG20220000409265,6,한국ICT인재개발원,120,960,2024-02-27,2024-08-21,응용SW엔지니어링,20010202," 8,221,440 ",30,29,27,93%,92.1,서울 마포구,서울특별시 마포구 백범로 23 (신수동 거구장),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409265&tracseTme=6&trainstCstmrId=500034233571&crseTracseSe=C0061,,,"221,978,880","190,737,408","238,421,760",0,0,0,"190,737,408",0,0
AIG202300004127981,클라우드 활용 O2O 서비스 플랫폼 웹&앱 개발,AIG20230000412798,1,코드랩아카데미학원,108,860,2024-02-27,2024-08-06,응용SW엔지니어링,20010202," 8,150,220 ",30,12,11,92%,94.8,서울 금천구,서울특별시 금천구 가산동 가산디지털2로 144,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412798&tracseTme=1&trainstCstmrId=500020059024&crseTracseSe=C0061,,,"89,652,420","78,242,112","97,802,640",0,0,0,"78,242,112",0,0
AIG202300004555762,"클라우드기반 AI Automation 스마트관리시스템(물류관리,생산관리)자바 백엔드개발",AIG20230000455576,2,주식회사 이젠컴퓨터아카데미,120,960,2024-02-27,2024-08-21,응용SW엔지니어링,20010202," 9,097,920 ",30,13,11,85%,97.4,서울 노원구,서울특별시 노원구 상계로 64 (상계동 화랑빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455576&tracseTme=2&trainstCstmrId=500020062489&crseTracseSe=C0061,,,"100,077,120","94,618,368","118,272,960",0,0,0,"94,618,368",0,0
AIG202300004127554,실무 프로젝트 기반 UI UX 모바일 웹 디자인 개발 부트캠프 (Figma 활용),AIG20230000412755,4,봄아카데미학원,113,900,2024-02-28,2024-08-09,UI/UX엔지니어링,20010207," 8,529,300 ",20,20,14,70%,72.4,서울 마포구,서울특별시 마포구 동교로 156-11 (서교동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412755&tracseTme=4&trainstCstmrId=500035544333&crseTracseSe=C0061,,,"119,410,200","136,468,800","170,586,000",0,0,0,"136,468,800",0,0
AIG202200004093283,KITA 디지털 마스터 (무역 빅데이터 과정),AIG20220000409328,3,(사)한국무역협회무역아카데미,152,1042,2024-02-29,2024-11-01,빅데이터분석,20010105," 9,920,880 ",30,25,21,84%,82.9,서울 강남구,서울특별시 강남구 영동대로 511 (삼성동 트레이드타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409328&tracseTme=3&trainstCstmrId=500020056645&crseTracseSe=C0061,,,"208,338,480","198,417,600","248,022,000",0,0,0,"198,417,600",0,0
AIG202200004093044,하이브리드 및 멀티클라우드 아키텍트 양성 과정,AIG20220000409304,4,케이지에듀원 아이티뱅크종로학원,100,800,2024-02-29,2024-08-01,IT시스템관리,20010301," 6,853,600 ",25,11,9,82%,77.3,서울 종로구,서울특별시 종로구 돈화문로 26 (묘동 단성사),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409304&tracseTme=4&trainstCstmrId=500020050681&crseTracseSe=C0061,,,"61,682,400","60,311,680","75,389,600",0,0,0,"60,311,680",0,0
AIG202200004122865,AI플랫폼을 활용한 (리테일)서비스 개발 과정,AIG20220000412286,5,(주)신세계아이앤씨,115,920,2024-03-04,2024-08-30,응용SW엔지니어링,20010202," 16,698,000 ",37,37,34,92%,94.5,서울 중구,서울특별시 중구 남대문시장10길 2,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000412286&tracseTme=5&trainstCstmrId=500041614685&crseTracseSe=C0061,,,"567,732,000","494,260,800","617,826,000",0,0,0,"494,260,800",0,0
AIG202300004125786,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",AIG20230000412578,6,중앙HTA IT교육원,135,1080,2024-03-04,2024-09-25,응용SW엔지니어링,20010202," 10,235,160 ",30,16,15,94%,80.6,서울 종로구,서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412578&tracseTme=6&trainstCstmrId=500020020284&crseTracseSe=C0061,,,"153,527,400","131,010,048","163,762,560",0,0,0,"131,010,048",0,0
AIG202300004556981,엘리스 AI 웹 풀스택 트랙 ,AIG20230000455698,1,(주)엘리스그룹,115,920,2024-03-04,2024-08-09,응용SW엔지니어링,20010202," 16,698,000 ",75,36,31,86%,81.7,서울 강남구,서울특별시 강남구 선릉로 433,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455698&tracseTme=1&trainstCstmrId=500038398274&crseTracseSe=C0061,,,"517,638,000","480,902,400","601,128,000",0,0,0,"480,902,400",0,0
AIG202300004557162,[스마트훈련]플러터 크로스플랫폼 모바일앱 개발자 실무과정 ,AIG20230000455716,2,(주)모두의연구소,54,428,2024-03-04,2024-05-22,응용SW엔지니어링,20010202," 7,768,200 ",38,32,29,91%,96.1,서울 강남구,서울특별시 강남구 강남대로 324 (역삼동 역삼디오슈페리움),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455716&tracseTme=2&trainstCstmrId=500037143258&crseTracseSe=C0061,,,"225,277,800","198,865,920","248,582,400",0,0,0,"198,865,920",0,0
AIG202100003287713,현장맞춤 AI활용 자바/스프링부트 웹서비스 개발,AIG20210000328771,3,한국IT교육원,127,980,2024-03-04,2024-09-12,빅데이터분석,20010105," 9,330,580 ",20,15,11,73%,74,대구 동구,대구광역시 동구 동대구로 566 (신암동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000328771&tracseTme=3&trainstCstmrId=500020048147&crseTracseSe=C0061,,,"102,636,380","111,966,960","139,958,700",0,0,0,"111,966,960",0,0
AIG202200004093333,IoT기반 스마트 헬스케어 웹서비스 개발 과정,AIG20220000409333,3,그린컴퓨터아카데미,113,900,2024-03-04,2024-08-13,응용SW엔지니어링,20010202," 7,707,600 ",25,10,7,70%,88.3,울산 남구,울산광역시 남구 삼산중로100번길 26 (삼산동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409333&tracseTme=3&trainstCstmrId=500020062236&crseTracseSe=C0061,,,"53,953,200","61,660,800","77,076,000",0,0,0,"61,660,800",0,0
AIG202300004125952,AWS 활용 자바 풀스택 개발자 양성,AIG20230000412595,2,윤성컴퓨터디자인DX아카데미,125,1000,2024-03-04,2024-08-30,응용SW엔지니어링,20010202," 9,477,000 ",20,10,7,70%,100,대구 중구,대구광역시 중구 국채보상로 582 (남일동 미도빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412595&tracseTme=2&trainstCstmrId=500020048300&crseTracseSe=C0061,,,"66,339,000","75,816,000","94,770,000",0,0,0,"75,816,000",0,0
AIG202300004556092,JAVA 기반 백엔드 개발자 양성,AIG20230000455609,2,(주)신세계아이앤씨,121,960,2024-03-04,2024-09-04,응용SW엔지니어링,20010202," 17,424,000 ",28,28,20,71%,86.9,서울 중구,서울특별시 중구 남대문시장10길 2,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455609&tracseTme=2&trainstCstmrId=500041614685&crseTracseSe=C0061,신세계아이앤씨,신세계아이앤씨,"348,480,000","390,297,600","487,872,000",0,0,0,"390,297,600",0,0
AIG202300004128473,엘리스 클라우드(자바/스프링) 기반 백엔드 엔지니어 트랙,AIG20230000412847,3,(주)엘리스그룹,120,960,2024-03-04,2024-08-16,응용SW엔지니어링,20010202," 15,246,000 ",100,83,58,70%,80.9,서울 강남구,서울특별시 강남구 선릉로 433,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412847&tracseTme=3&trainstCstmrId=500038398274&crseTracseSe=C0061,,,"884,268,000","1,012,334,400","1,265,418,000",0,0,0,"1,012,334,400",0,0
AIG202100003285508,빅데이터기반 인공지능 융합 서비스 개발자,AIG20210000328550,8,한국소프트웨어인재개발원,120,960,2024-03-04,2024-08-27,빅데이터분석,20010105," 9,140,160 ",25,22,19,86%,79.3,서울 금천구,서울특별시 금천구 가산디지털2로 101,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000328550&tracseTme=8&trainstCstmrId=500020027783&crseTracseSe=C0061,,,"173,663,040","160,866,816","201,083,520",0,0,0,"160,866,816",0,0
AIG2022000040945520,전자정부 표준 프레임워크 기반 풀-스택 개발자 양성과정,AIG20220000409455,20,(재)대덕인재개발원,155,1240,2024-03-04,2024-10-22,응용SW엔지니어링,20010202," 8,169,120 ",28,28,26,93%,89.5,대전 중구,대전광역시 중구 계룡로 846 (오류동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409455&tracseTme=20&trainstCstmrId=500020044796&crseTracseSe=C0061,,,"212,397,120","182,988,288","228,735,360",0,0,0,"182,988,288",0,0
AIG202300004556093,JAVA 기반 백엔드 개발자 양성,AIG20230000455609,3,(주)신세계아이앤씨,121,960,2024-03-04,2024-09-04,응용SW엔지니어링,20010202," 17,424,000 ",28,25,20,80%,86.9,서울 중구,서울특별시 중구 남대문시장10길 2,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455609&tracseTme=3&trainstCstmrId=500041614685&crseTracseSe=C0061,신세계아이앤씨,신세계아이앤씨,"348,480,000","348,480,000","435,600,000",0,0,0,"348,480,000",0,0
AIG202200003668276,JAVA와 AI/RPA/빅데이터를 활용한 E-커머스개발자 양성 취업과정,AIG20220000366827,6,하이미디어IT인재개발학원,121,960,2024-03-04,2024-08-28,응용SW엔지니어링,20010202," 8,221,440 ",30,16,12,75%,86.4,경기 성남시 중원구,경기도 성남시 중원구 성남대로 1133 (성남동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366827&tracseTme=6&trainstCstmrId=500020013370&crseTracseSe=C0061,,,"98,657,280","105,234,432","131,543,040",0,0,0,"105,234,432",0,0
AIG202300004557662,[GSITM] 부트캠프,AIG20230000455766,2,대한상공회의소,80,640,2024-03-05,2024-07-02,응용SW엔지니어링,20010202," 11,616,000 ",30,24,22,92%,67.1,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455766&tracseTme=2&trainstCstmrId=500037517077&crseTracseSe=C0061,GSITM,이젠아카데미,"255,552,000","223,027,200","278,784,000",0,0,0,"223,027,200",0,0
AIG202300004128159,[Intel] 엣지 AI SW 아카데미,AIG20230000412815,9,대한상공회의소,129,900,2024-03-05,2024-09-25,응용SW엔지니어링,20010202," 16,335,000 ",30,29,27,93%,89.8,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412815&tracseTme=9&trainstCstmrId=500037517077&crseTracseSe=C0061,Intel,Intel,"441,045,000","378,972,000","473,715,000",0,0,0,"378,972,000",0,0
AIG202300004126792,AWS클라우드 활용 지능형 웹서비스 풀스택개발,AIG20230000412679,2,이젠아카데미컴퓨터학원,114,860,2024-03-05,2024-08-21,응용SW엔지니어링,20010202," 8,150,220 ",30,17,16,94%,74.4,인천 남동구,인천광역시 남동구 인주대로 593 (구월동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412679&tracseTme=2&trainstCstmrId=500020025093&crseTracseSe=C0061,,,"130,403,520","110,842,992","138,553,740",0,0,0,"110,842,992",0,0
AIG202300004556403,클라우드 데브옵스 프론트엔드&백엔드 자바(JAVA) 풀스택 개발자 취업캠프,AIG20230000455640,3,중앙정보기술인재개발원,120,960,2024-03-05,2024-08-28,응용SW엔지니어링,20010202," 9,097,920 ",30,30,28,93%,90.5,서울 강남구,서울특별시 강남구 테헤란로7길 7,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455640&tracseTme=3&trainstCstmrId=500020039773&crseTracseSe=C0061,,,"254,741,760","218,350,080","272,937,600",0,0,0,"218,350,080",0,0
AIG202200004092845,빅데이터 기반 비즈니스 분석가 양성과정,AIG20220000409284,5,주식회사  하이테커,53,400,2024-03-06,2024-05-22,빅데이터분석,20010105," 4,884,000 ",50,49,40,82%,81.9,서울 성동구,서울특별시 성동구 상원12길 30,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409284&tracseTme=5&trainstCstmrId=500041100657&crseTracseSe=C0061,,,"195,360,000","191,452,800","239,316,000",0,0,0,"191,452,800",0,0
AIG202300004128165,IT부트캠프 프로젝트 기반 AWS 자바(스프링부트&리액트) 풀스택 개발자 양성,AIG20230000412816,5,더조은컴퓨터아카데미학원,130,1040,2024-03-06,2024-09-10,응용SW엔지니어링,20010202," 9,856,080 ",20,18,17,94%,79.4,서울 마포구,서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412816&tracseTme=5&trainstCstmrId=500020051919&crseTracseSe=C0061,,,"167,553,360","141,927,552","177,409,440",0,0,0,"141,927,552",0,0
AIG2022000036674810,DCX기반 빅데이터 분석서비스 개발자 과정,AIG20220000366748,10,스마트인재개발원,124,960,2024-03-07,2024-09-03,빅데이터플랫폼구축,20010209," 8,221,440 ",25,17,15,88%,83.1,광주 동구,광주광역시 동구 금남로3가 중앙로 196,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366748&tracseTme=10&trainstCstmrId=500020018488&crseTracseSe=C0061,,,"123,321,600","111,811,584","139,764,480",0,0,0,"111,811,584",0,0
AIG202200004094136,AI프로젝트 글로벌표준 기반의 풀스택 딥러닝 활용SW 개발자 양성과정,AIG20220000409413,6,플레이데이터평생교육원,120,960,2024-03-07,2024-08-29,응용SW엔지니어링,20010202," 8,221,440 ",30,20,14,70%,74.9,서울 서초구,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409413&tracseTme=6&trainstCstmrId=500020011379&crseTracseSe=C0061,,,"115,100,160","131,543,040","164,428,800",0,0,0,"131,543,040",0,0
AIG202300004125714,가상화·자동화(DevOps)기반 정보보안 클라우드 인프라 전문가,AIG20230000412571,4,4세대아카데미컴퓨터학원,88,700,2024-03-07,2024-07-24,정보보호관리·운영,20010601," 6,633,900 ",20,18,17,94%,95.5,서울 구로구,서울특별시 구로구 구로동 디지털로33길 12(우림이비지센터2차),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412571&tracseTme=4&trainstCstmrId=500020047095&crseTracseSe=C0061,,,"112,776,300","95,528,160","119,410,200",0,0,0,"95,528,160",0,0
AIG202200003667083,"실무 프로젝트_AI(인공지능) SW 풀스택 개발자 과정(자바, 파이썬)",AIG20220000366708,3,미래융합교육원,122,976,2024-03-07,2024-09-03,응용SW엔지니어링,20010202," 8,358,460 ",28,19,18,95%,89.3,대전 서구,대전광역시 서구 계룡로491번길 86,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366708&tracseTme=3&trainstCstmrId=500036075789&crseTracseSe=C0061,,,"150,452,280","127,048,592","158,810,740",0,0,0,"127,048,592",0,0
AIG202200004093083,[PBT]자바(JAVA)풀스택(프론트/백엔드)&빅데이터분석UI(Python) SW개발자 양성과정,AIG20220000409308,3,그린컴퓨터아카데미 신촌,133,1056,2024-03-07,2024-09-13,빅데이터분석,20010105," 10,054,170 ",20,10,6,60%,90.8,서울 마포구,서울특별시 마포구 신촌로 104 (노고산동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409308&tracseTme=3&trainstCstmrId=500020016713&crseTracseSe=C0061,,,"60,325,020","80,433,360","100,541,700",0,0,0,"80,433,360",0,0
AIG202300004125866,프론트엔드 엔지니어 부트캠프,AIG20230000412586,6,코드잇 평생교육원,145,1248,2024-03-07,2024-09-02,응용SW엔지니어링,20010202," 22,651,200 ",180,81,73,90%,88.6,서울 강남구,서울특별시 강남구 역삼로 552 (대치동 KM 빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412586&tracseTme=6&trainstCstmrId=500042496680&crseTracseSe=C0061,,,"1,653,537,600","1,467,797,760","1,834,747,200",0,0,0,"1,467,797,760",0,0
AIG202200004093504,(기업수요)Open API를 활용한 자바(JAVA)기반 풀스택개발자 양성과정,AIG20220000409350,4,그린컴퓨터아카데미,125,960,2024-03-07,2024-09-05,응용SW엔지니어링,20010202," 8,221,440 ",30,14,13,93%,78.6,경기 의정부시,경기도 의정부시 시민로 80 (의정부동 센트럴타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409350&tracseTme=4&trainstCstmrId=500020021435&crseTracseSe=C0061,,,"106,878,720","92,080,128","115,100,160",0,0,0,"92,080,128",0,0
AIG2022000041237017,[Harman] 세미콘(semiconductor) 아카데미-반도체 설계,AIG20220000412370,17,대한상공회의소,129,900,2024-03-07,2024-09-13,반도체개발,19030601," 16,335,000 ",25,21,19,90%,88.4,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000412370&tracseTme=17&trainstCstmrId=500037517077&crseTracseSe=C0061,Harman,Harman,"310,365,000","274,428,000","343,035,000",0,0,0,"274,428,000",0,0
AIG202100003285497,[현업 전문가 멘토링]자바(JAVA)기반 백엔드 & AI 빅데이터 분석 양성과정,AIG20210000328549,7,케이아이씨캠퍼스학원,110,880,2024-03-07,2024-08-16,빅데이터플랫폼구축,20010209," 7,536,320 ",30,13,2,15%,82.2,서울 강남구,서울특별시 강남구 테헤란로1길 10,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000328549&tracseTme=7&trainstCstmrId=500020045461&crseTracseSe=C0061,,,"15,072,640","78,377,728","97,972,160",0,0,0,"78,377,728",0,0
AIG202300004128393,[인텔] AI For Future Workforce를 활용한 인공지능 인재 양성과정,AIG20230000412839,3,한국표준협회,119,930,2024-03-08,2024-09-03,인공지능서비스구현,20010705," 16,879,500 ",30,24,22,92%,83.9,서울 강남구,서울특별시 강남구 테헤란로69길 5 (삼성동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412839&tracseTme=3&trainstCstmrId=500020055650&crseTracseSe=C0061,인텔,고누아이,"371,349,000","324,086,400","405,108,000",0,0,0,"324,086,400",0,0
AIG2021000032856511,멋쟁이사자처럼 스타트업 스쿨,AIG20210000328565,11,주식회사멋쟁이사자처럼,65,455,2024-03-08,2024-06-14,응용SW엔지니어링,20010202," 7,623,000 ",55,24,16,67%,85.5,서울 종로구,서울특별시 종로구 종로3길 17 (청진동 D타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000328565&tracseTme=11&trainstCstmrId=500037933544&crseTracseSe=C0061,,,"121,968,000","146,361,600","182,952,000",0,0,0,"146,361,600",0,0
AIG202100003286618,AI기반 챗봇 및 OCR 개발 전문가 과정,AIG20210000328661,8,코리아IT아카데미,119,944,2024-03-08,2024-09-06,인공지능플랫폼구축,20010701," 8,067,420 ",35,28,24,86%,86.1,서울 강남구,서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000328661&tracseTme=8&trainstCstmrId=500020038752&crseTracseSe=C0061,,,"193,618,080","180,710,208","225,887,760",0,0,0,"180,710,208",0,0
AIG202200004092405,『기업연계 프로젝트형』 웹디자인(웹퍼블리셔)&프론트엔드 SW개발자 양성,AIG20220000409240,5,그린컴퓨터아트학원,120,960,2024-03-08,2024-09-02,응용SW엔지니어링,20010202," 8,221,440 ",20,15,13,87%,94.1,서울 종로구,서울특별시 종로구 수표로 96 (관수동 국일관드림펠리스),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409240&tracseTme=5&trainstCstmrId=500020062235&crseTracseSe=C0061,,,"106,878,720","98,657,280","123,321,600",0,0,0,"98,657,280",0,0
AIG202300004126013,자바&파이썬 빅데이터 플랫폼 웹서비스 개발자,AIG20230000412601,3,에이콘아카데미 홍대학원,120,960,2024-03-11,2024-08-29,빅데이터분석,20010105," 9,147,840 ",30,17,17,100%,87.8,서울 마포구,서울특별시 마포구 양화로 122 (서교동 LAB7),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412601&tracseTme=3&trainstCstmrId=500020038200&crseTracseSe=C0061,,,"155,513,280","124,410,624","155,513,280",0,0,0,"124,410,624",0,0
AIG202300004557532,UXUI 디자인 부트캠프,AIG20230000455753,2,패스트캠퍼스강남학원,136,880,2024-03-11,2024-09-27,UI/UX엔지니어링,20010207," 15,972,000 ",60,49,38,78%,78.6,서울 강남구,서울특별시 강남구 강남대로 364,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455753&tracseTme=2&trainstCstmrId=500033945638&crseTracseSe=C0061,,,"606,936,000","626,102,400","782,628,000",0,0,0,"626,102,400",0,0
AIG202200003668387,멋쟁이사자처럼 백엔드 스쿨,AIG20220000366838,7,주식회사멋쟁이사자처럼,115,920,2024-03-11,2024-09-06,응용SW엔지니어링,20010202," 14,520,000 ",110,60,53,88%,82.2,서울 종로구,서울특별시 종로구 종로3길 17 (청진동 D타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366838&tracseTme=7&trainstCstmrId=500037933544&crseTracseSe=C0061,,,"769,560,000","696,960,000","871,200,000",0,0,0,"696,960,000",0,0
AIG2022000040932624,백엔드 개발자 부트캠프(스프링),AIG20220000409326,24,멀티캠퍼스,98,790,2024-03-11,2024-07-26,응용SW엔지니어링,20010202," 14,229,600 ",50,21,18,86%,87.8,서울 강남구,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409326&tracseTme=24&trainstCstmrId=500020039927&crseTracseSe=C0061,,,"256,132,800","239,057,280","298,821,600",0,0,0,"239,057,280",0,0
AIG202200004093915,PM(프로덕트 매니저) 부트캠프,AIG20220000409391,5,패스트캠퍼스강남학원,137,880,2024-03-11,2024-09-27,SW제품기획,20010104," 10,648,000 ",60,42,31,74%,77.8,서울 강남구,서울특별시 강남구 강남대로 364,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409391&tracseTme=5&trainstCstmrId=500033945638&crseTracseSe=C0061,,,"330,088,000","357,772,800","447,216,000",0,0,0,"357,772,800",0,0
AIG202300004126064,핀테크 서비스를 위한 풀스택 개발자 양성 과정,AIG20230000412606,4,케이지에듀원 아이티뱅크종로학원,121,968,2024-03-11,2024-09-06,핀테크엔지니어링,20010210," 9,173,730 ",25,20,15,75%,67.8,서울 종로구,서울특별시 종로구 돈화문로 26 (묘동 단성사),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412606&tracseTme=4&trainstCstmrId=500020050681&crseTracseSe=C0061,,,"137,605,950","146,779,680","183,474,600",0,0,0,"146,779,680",0,0
AIG2022000036678710,그래픽 기반의 실시간 AI서비스를 활용한 cross-platform 개발자 양성과정,AIG20220000366787,10,(주)솔데스크,120,960,2024-03-12,2024-09-06,응용SW엔지니어링,20010202," 8,221,440 ",30,18,14,78%,90.7,서울 종로구,서울특별시 종로구 종로12길 15 (관철동 종로코아),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366787&tracseTme=10&trainstCstmrId=500020026366&crseTracseSe=C0061,,,"115,100,160","118,388,736","147,985,920",0,0,0,"118,388,736",0,0
AIG202200004123665,[신한DS] 금융 SW 아카데미,AIG20220000412366,5,대한상공회의소,120,950,2024-03-12,2024-09-12,응용SW엔지니어링,20010202," 17,242,500 ",28,28,22,79%,90,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000412366&tracseTme=5&trainstCstmrId=500037517077&crseTracseSe=C0061,신한DS,신한DS,"379,335,000","386,232,000","482,790,000",0,0,0,"386,232,000",0,0
AIG202200004094025,AWS 프론트엔드 풀스택 웹서비스개발(데이터분석 플랫폼),AIG20220000409402,5,이젠아카데미 DX교육센터,108,860,2024-03-12,2024-08-21,응용SW엔지니어링,20010202," 7,365,040 ",30,20,19,95%,93.1,서울 종로구,"서울특별시 종로구 우정국로2길 37(관철동, 청문학원)",https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409402&tracseTme=5&trainstCstmrId=500020050800&crseTracseSe=C0061,,,"139,935,760","117,840,640","147,300,800",0,0,0,"117,840,640",0,0
AIG202300004127304,"백엔드 웹개발자 부트캠프(자바,파이썬,AI챗봇)",AIG20230000412730,4,이젠아카데미DX교육센터,113,900,2024-03-12,2024-08-26,응용SW엔지니어링,20010202," 8,529,300 ",30,29,23,79%,67.2,서울 서초구,서울특별시 서초구 서초동 서초대로77길 41(대동Ⅱ),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412730&tracseTme=4&trainstCstmrId=500020017427&crseTracseSe=C0061,,,"196,173,900","197,879,760","247,349,700",0,0,0,"197,879,760",0,0
